klr	1719489
tcmd	1027838
vtgn	1411685
vstm	1526119
prsr	1825473
edn	1395213
hear	1493761
cvlg	928658
mmt	809173
plmi	1840317
byts	1842566
pfdr	1839132
crd-a	25475
tg	850429
evlo	1694665
gdlc	1729997
eglx	1854233
muds	1820727
peo	216851
ezpw	876523
clsk	827876
rmm	1771226
prvb	1695357
aeri	1337553
fll	891482
ncz	1227857
lnd	1499849
zyxi	846475
nstc	1835817
rrbi	1071236
hyac	1819253
cste	1504379
rlmd	1553643
fof	1375340
crtx	1662774
aciu	1651625
nev	1469392
csta	1834032
anac	1829558
eypt	1314102
tnk	1419945
pmgm	1837607
asg	786035
sdac	1837248
stks	1399520
oia	835333
lca	1844642
enob	1527728
pmf	1140392
krt	1758021
cgen	1119774
untc	798949
mnmd	1813814
cato	18255
gwrs	1434728
amtx	738214
fanh	1413855
pfis	1056943
hmbl	1119190
civb	944745
cyt	1662244
wldn	1370450
nrp	1171486
myj	884216
itegy	1579597
eols	1570562
chpm	1785041
ssaa	1830547
dbo	1383058
igic	1794338
rain	1724979
sttk	1680367
aggr	1842329
cnty	911147
glad	1143513
ptsi	798287
hmco	1829042
ht	1063344
mcr	851170
tufn	1757399
dhca	1838163
autl	1730463
pfl	1244183
fsrx	1834336
btcm	1517496
puyi	1750264
ctra	858470
htpa	1828817
esm	1841420
krnl	1832950
clls	1627281
incr	1857030
btnb	1831236
altu	1822366
mlr	924822
axti	1051627
iii	1371489
erc	1227073
trhc	1651561
kbal	55772
cem	1488775
ftsi	1529463
cnd	1824301
frst	1325670
btbt	1710350
fpi	1591670
hbcp	1436425
tsib	1832737
bny	1137390
chaa	1838293
cue	1645460
amyt	1783010
cova	1837160
dsx	1318885
gpac	1831979
anpcy	1620678
eskyf	1010559
mpb	879635
jgh	1615905
osbc	357173
itic	720858
ttsh	1552800
pasg	1787297
best	1709505
bkt	832327
edd	1388141
next	1612720
tei	909112
natr	275053
gbli	1494904
atro	8063
utmd	706698
smmf	811808
dxlg	813298
aud	1067837
ellky	1437194
sor	91847
ardc	1515324
blua	1831006
cbnk	1419536
akts	1584754
gnus	1355848
alto	778164
bnft	1576169
tti	844965
cto	23795
ryam	1597672
ejfa	1839434
stly	797465
glo	1350869
alt	1326190
hlg	1596964
kiii	1826059
pcq	1140411
eot	1454741
curi	1776909
ello	946394
rlgt	1171155
avnw	1377789
cncn	1191334
dhbc	1838176
ins	320340
klaq	1823323
cvm	725363
fwac	1847874
clrm	1831937
fmao	792966
idba	1824036
dnz	1830374
ssti	1351636
tzps	1823481
zom	1684144
tinv	1820144
ghl	1282977
lcaa	1841024
arrw	1835972
gamc	1841125
cps	1320461
glsi	1799788
amam	1836056
aurc	1835856
kalv	1348911
vrna	1657312
pcyo	276720
wpca	1836075
ccac	1794621
nl	72162
ocn	873860
jrs	1158289
powl	80420
lsea	1721386
atto	1606457
hyi	1497186
kinz	1820875
cpsr	1805087
bned	1634117
surg	1392694
xbit	1626878
ivan	1819142
actd	1842279
pcb	1423869
th	1712189
infu	1337013
adex	1830029
cptk	1827899
tmkr	1821606
lcut	874396
hccc	1822935
gtyh	1682325
howl	1785530
ader	1822912
disa	1838831
true	1327318
mdh	1823143
silc	916793
eac	1832765
srlp	1525287
alpp	1606698
ftcv	1829328
kmf	1500096
oily	1367408
swet	1828914
pow	1829427
atvc	1831874
fmiv	1842916
renn	1509223
nvsa	1838433
sy	1758530
msb	65172
vtiq	1823884
fnlc	765207
dpls	866439
pvbc	1778784
bgh	1521404
epwr	1825720
dhhc	1830188
iiii	1829889
sgc	95574
gwgh	1522690
adn	1744494
vsta	1792829
xpoa	1821742
piai	1819175
brbs	842717
rdus	1428522
nvec	724910
alpn	1626199
tci	733590
acv	1636289
clvs	1466301
vlgea	103595
ff	1337298
cybe	768411
cvt	1827075
mci	275694
zepp	1720446
kio	1515940
fei	1556336
tk	911971
gpp	1635650
sar	1377936
amsc	880807
adag	1818838
cinr	1575051
vpv	895528
cogt	1622229
mvt	897269
advv	1698519
ssss	1509470
psf	1498612
tyg	1268533
mqt	887394
puck	1836100
stem	1758766
ngvc	1547459
em	1834253
ipvf	1839610
vacc	1828185
lndc	1005286
scpl	1760717
cdr	761648
dhx	1393883
myc	882152
seovf	1491434
bdsi	1103021
opt	1815620
gsaq	1823707
ois	1121484
repx	1001614
cfv	1828049
kplt	1785424
hlah	1826814
vpcc	1841408
cffe	1839530
mpaa	918251
whf	1552198
vpcb	1840792
fssi	1822862
cru	1825497
mic	1845290
clas	1826855
ueps	1041514
ipva	1839608
hmtv	1567345
akus	1722271
stre	1838361
epzm	1571498
mue	1071899
rcel	1762303
fuv	1558583
bgt	1287480
lhdx	1652724
axdx	727207
hpx	1809353
rclf	1833498
egan	1066194
vtru	1805012
hrzn	1487428
tekk	1822027
spxx	1338561
lokm	1841585
mtac	1826667
npv	897421
gdp	943861
oacb	1820931
fct	1282850
mta	1722606
pbfs	1769663
asaq	1819510
gf	858706
wia	1254370
supv	1517399
macq	1838672
lxu	60714
uroy	1711570
gcbc	1070524
mon	1828325
kmda	1567529
hcii	1823033
sctc	1577445
pcsb	1691337
soi	1697500
ithx	1828852
yi	1738906
sft	1762322
nbh	1178839
tgan	1715768
fora	1829280
mcbc	1053584
lovv	1605780
pck	1170300
ajx	1614806
phd	1305767
orrcf	1390352
ston	1753886
plpc	80035
bkcc	1326003
kldi	1752474
mec	1766368
nbn	811831
qmco	709283
bkn	894242
levl	1412707
cia	24090
lotz	1759008
strs	885508
nwpx	1001385
hcaq	1833769
grin	1725293
smmt	1599298
rcs	916183
meip	1262104
cplp	1392326
nuo	878200
twn	804123
nrac	1831964
znte	1823652
frgi	1534992
dbdr	1823144
lcap	1802450
thtx	1512717
mile	1819035
mixt	1576914
vra	1495320
iif	916618
mgu	1326390
dyns	1854270
aenz	1572621
evm	1177161
sv	1822966
kulr	1662684
lptv	1643988
svfb	1837238
fdbc	1098151
emo	1517518
petz	1684425
taca	1826991
scvx	1794717
acev	1813658
afcg	1822523
nml	1562051
cas	1822309
akic	1826574
gte	1273441
rekr	1697851
plm	866028
kaii	1825962
lhaa	1841948
aspc	1836547
cdxc	1386570
mfm	801961
cnlhn	23426
blts	1827328
hbio	1123494
nat	1000177
biot	1825413
acst	1444192
boas	1838544
jce	1385763
cdak	1659352
nca	818851
ldha	1842373
arbg	1823826
dbl	1525201
shac	1820160
fvt	1824434
ptic	1821075
noac	1824888
tsi	809559
solo	1637736
ampi	1835636
pfsw	1095315
gnac	1832250
fthm	1753162
fpvd	1518720
velo	1832371
paqc	1830531
zwrk	1828438
flme	1831481
itq	1805508
vii	1826011
ostr	1834226
cix	1049606
ctmx	1501989
tmac	1835236
mhi	1223026
rcky	895456
mrln	1260968
srra	1290149
mav	1258943
sbt	1680379
frsg	1842883
sqz	1604477
pht	1166258
cspr	1598674
fldm	1162194
hqi	1140102
sbow	351817
wimi	1770088
bgr	1306550
nmg	1649752
nr	71829
bbw	1113809
iacc	1844579
hbp	1093082
orrf	826154
niobf	1512228
sjt	319655
goed	1810140
ziop	1107421
chn	845379
vel	1692376
inse	1615063
fvcb	1675644
codx	1692415
afaq	1841661
blpg	1416697
nbtx	1760854
lmnr	1342423
fzt	1839824
scor	1158172
pipp	1822835
twoa	1843988
alco	3545
ftf	1233087
pke	76267
mulg	1629665
etnb	1785173
picc	1835800
kair	1824171
clnn	1822791
cveo	1590584
dms	1725134
lgvn	1721484
axu	1364128
luna	1239819
hoft	1077688
glha	1841734
eqha	1826729
nvve	1836875
bcbp	1228454
camp	730255
smsi	948708
nrim	1163370
wilc	1030997
asxc	876378
lvra	1841383
pfhd	1630856
mhld	1412100
aout	1808997
kndi	1316517
obelf	1334388
nxp	883618
unty	920427
rrgb	1171759
usx	923571
trca	1840353
scd	1270131
lgi	1278211
dmb	1565381
fngr	1602409
clow	1619227
nvgi	1500122
acnb	715579
fccy	1141807
vtn	883265
cvcy	1127371
cntb	1835268
sund	1171838
actg	934549
ictsf	1010134
emkr	808326
fsii	1822711
nuw	1450445
xoma	791908
ibex	1720420
mtt	1454021
vntr	1705682
gdo	1472341
uti	1261654
isle	1837997
envi	1822691
mogo	1602842
oca	1827669
pxlw	1040161
fbio	1429260
glre	1385613
fen	1284940
emf	809708
pkoh	76282
atcx	1751143
bwfg	1505732
vrca	1660334
pdlb	1703489
qd	1692705
dwin	1812360
fst	1815737
urg	1375205
voxx	807707
dhy	1061353
nsrpf	1536674
evf	1070732
ngl	1504461
fund	825202
aplt	1697532
lcnb	1074902
kmph	1434647
harp	1708493
vhaq	1823857
dlca	1831928
fins	1745059
eod	1386067
bhr	1574085
ghac	1806156
foa	1828937
cvgi	1290900
mepw	1627452
bgsx	1838666
zeus	917470
nen	746514
bite	1831270
frtg	1602813
qtnt	1596946
nhhs	1503707
scm	1551901
aft	1502573
gnft	1757064
pkbk	1315399
nmtr	1551986
rchg	1817786
fbiz	1521951
ags	1593548
qfta	1830795
pstl	1759774
frw	1825739
cnf	1733868
crzn	1844635
onds	1646188
opa	1843121
tcac	1801602
srsa	1821682
mgta	1690585
cbay	1042074
igi	1462586
esq	1531031
yq	1821468
tffp	1733413
vtnr	890447
swkh	1089907
clpt	1285550
scaq	1821812
mymd	1321834
hrow	1360214
nro	1261166
ltmaq	1047716
kavl	1762239
eex	1579214
bwmn	1847590
ckpt	1651407
mrmd	1522767
nhs	1487610
ltrpa	1606745
sppi	831547
poetf	1437424
nath	69733
myfw	1327607
gpja	41091
npce	1528287
cslt	1433714
mrcc	1512931
tmq	1543418
pzc	1181504
rvp	946563
aldx	1341235
catn	1632275
lqda	1819576
samg	1549966
nsrcf	1302084
nc	789933
crdf	1213037
shbi	1035092
evg	1287498
insi	30125
nrxp	1719406
fixx	1661998
ppta	1526243
athn	1840292
tbnk	1447051
odc	74046
pcom	1204413
clim	1835713
otlk	1649989
hgen	1293310
prof	1628808
dbb	1383084
rei	1384195
lkco	1487839
smid	924719
ebet	1829966
czfs	739421
pavm	1624326
jfu	1619544
iea	1652362
sbtx	1671858
grx	1391437
ivh	1568292
sbii	1842729
etx	1563696
ide	1417802
mxf	65433
tsbk	1046050
pana	1828989
flc	1245648
ngc	1843249
infi	1113148
dlhc	785557
lee	58361
bsl	1486298
nltx	1404644
ncmi	1377630
ovid	1636651
dakt	915779
vwtr	830122
trit	1819876
surf	1718108
drrx	1082038
ctxr	1506251
fif	1513789
tcfc	855874
drio	1533998
achl	1830749
ihit	1682811
maqc	1844419
wlfc	1018164
dhf	1057861
insd	1697587
jof	859796
nsl	1093428
cmls	1058623
ehi	1228509
jco	1686142
suns	1508171
immp	1506184
aeac	1827392
syrs	1556263
bmea	1840439
fdeu	1646109
fron	1842223
hiti	1847409
ctic	891293
imux	1280776
mtem	1183765
lega	1834628
pmts	1641614
cece	3197
vbf	5094
aif	1526697
rbtk	1594204
nksh	796534
lazy	1721741
labp	1785345
vmd	1729149
frbk	834285
mpa	891038
atlo	1132651
emp	66901
atos	1488039
mrbk	1750735
enx	1177162
ebon	1799290
hzn	1637655
tvac	1820566
mist	1408443
efl	1701167
ggt	921671
og	1829949
xair	1641631
brpm	1839360
weys	106532
mg	1436126
crnt	1119769
hyb	825345
esca	33488
yrd	1631761
quad	1481792
athx	1368148
aty	1861233
pirs	1583648
glop	1598655
ltrx	1114925
agfy	1800637
lnfa	1823575
dsac	1823466
phun	1665300
fxe	1328598
evbn	842518
acbm	1622996
nwfl	1013272
vtaq	1822145
dogz	1707303
chmg	763563
gapa	1839121
alya	1734520
impl	1445499
pmvc	1807765
fusn	1805890
gcac	1498233
sldb	1707502
xspa	1410428
mram	1438423
cvly	806279
btcs	1436229
lrmr	1374690
ksi	1843351
inka	1826671
ft	833040
wism	1756640
enj	71508
byrn	1354866
apen	1251769
kirk	1056285
tsq	1499832
inb	1395057
pgrw	1833213
prtk	1178711
cidm	1173204
mfin	1000209
phic	1825724
wneb	1157647
btx	748592
pw	1532619
wndw	1071840
srt	1031029
tga	736744
sien	1551693
urgn	1668243
bttr	1471727
isba	842517
mtnb	1582554
acrhf	1762359
pine	1786117
bdtx	1701541
awh	926617
smts	1705259
csse	1679063
rphm	1637715
expr	1483510
agle	1636282
rmbi	1767837
ocx	1642380
hglb	1622148
bsvn	1746129
mesa	810332
vhc	1082324
smti	714256
cpss	889609
trec	7039
opp	1678130
invu	862651
maps	1779474
gbox	1419275
nanx	883107
groy	1834026
fnwb	1556727
imcc	1792030
pdsb	1472091
linc	1286613
oxsq	1259429
ifrx	1708688
bcml	1730984
emx	1285786
fgbi	1408534
wrn	1364125
hsaq	1814114
bedu	1696355
pim	830622
dla	1101396
cofs	803164
thca	1773087
bwg	1504545
ear	1719395
plxp	1497504
bta	1343793
teaf	1704299
atxg	1650101
niq	1564584
pfd	868578
aryd	1838821
hbb	1709164
vabk	1572334
nls	1078207
lbti	1384135
snse	1829802
hurc	315374
tuem	878726
cffi	913341
dbvt	1613780
mhh	1437226
mlp	63330
imnm	1472012
bbxia	1814974
gceh	748790
hsbi	943033
bysi	1677940
abgi	1833764
ataq	1841004
hie	1519505
beem	1398805
xgn	1274737
essc	1760683
freq	1703647
gbcs	727346
racb	1819724
xyf	1725033
iga	1332943
immr	1058811
opbk	1722010
egy	894627
ctso	1175151
aptx	1674365
blsa	1823200
crmd	1410098
uihc	1401521
eigr	1305253
bgx	1504234
dgl	1383055
tcrr	1750019
essa	1382230
mtrx	866273
cwgl	1562151
gp	1584547
fncb	1035976
ocax	1820175
edap	1041934
msd	904112
crecf	1478035
advm	1501756
wmpn	1828376
wve	1631574
celc	1603454
sos	1346610
mnsb	1693577
byfc	1001171
nxtd	1566826
istr	1602658
vinc	1796129
icad	749660
naz	892992
alzn	1677077
arl	1102238
acp	1503290
cbh	1701809
iti	350868
tela	1561921
dmf	839122
pwfl	1774170
mlac	1807594
rgco	1069533
hlan	844959
dnay	1850079
cik	810766
cydvf	1394039
dnif	1059213
gldg	1538847
hdsn	925528
flnt	1460329
piivx	1557265
nak	1164771
gdnsf	1771706
fmn	1199004
vrdn	1590750
asps	1462418
flxs	37472
jhs	759866
eusg	1832505
mreo	1719714
nnbr	918541
aveo	1325879
shmp	1465470
mhf	830487
glq	1316463
vnrx	93314
gaia	1089872
uone	1041657
seel	1017491
omeg	1832010
qipt	1540013
lyts	763532
ptrs	832090
lake	798081
vcka	1820190
ntg	1490286
clsd	1539029
flac	1828326
ltcn	1732406
lptx	1509745
bolt	1641281
rvsb	1041368
cee	860489
rngr	1699039
gein	1683131
belfa	729580
ger	1612875
panl	1606909
ljaq	1825437
plbc	1168455
xers	1867096
spok	1289945
wea	1163792
viot	1742770
usak	883945
sqns	1383395
kf	748691
genc	64472
drtt	1340476
snfca	318673
ffmgf	1641229
hrtg	1598665
kvhi	1007587
clnh	1479681
ecf	793040
fxy	1353613
frevs	36840
epm	1006655
dmo	1478102
vect	1836379
cwco	928340
wrap	1702924
jpt	1679033
nxtc	1661059
ctr	1547341
gvxxf	1490596
pwod	716605
leat	1456189
hofv	1708176
osg	75208
cmcm	1597835
bset	10329
ortx	1748907
cdzi	727273
hwbk	893847
jill	1687932
jagx	1585608
jhi	759828
calb	1752036
mbio	1680048
ntz	900391
adma	1368514
rell	355948
empr	887396
obsv	1685316
bwac	1821146
mcmj	1785592
ozsc	1679817
batl	1282648
riv	1501072
avro	1681087
rdcm	1016838
nmmc	1819157
ebac	1841258
uoli	1081834
inmb	1711754
iwbb	1648365
ih	1814423
vmm	895658
inzy	1693011
ctgo	1502377
ffnw	1401564
cxe	845606
nbst	1831978
mcn	1289868
cban	711669
pebk	1093672
xflt	1703079
atif	1755058
mbcn	836147
hysr	1481028
gau	1377757
aqb	1603978
tern	1831363
mlyf	1801762
txmd	25743
esea	1341170
pfo	882071
sj	1753673
hyw	1785680
wstg	945983
eml	31107
algr	1720025
opnt	1385508
gsv	1321847
gmgi	1437925
bfin	1303942
viao	1769116
cwbhf	1750155
lsac	1869365
prtg	1095435
btcy	1630113
sach	1682220
slgl	1684693
ater	1757715
dbp	1383057
nny	818850
ebmt	1478454
enz	316253
mpv	831655
clpr	1649096
heq	1496749
fcco	932781
tast	809248
ftco	1828377
cmpx	1738021
cbat	1117171
nbev	1579823
usdp	1610682
gstx	1497649
nunz	886093
oncr	1671818
evoj	1834342
sesn	1485003
asur	884144
glaq	1823383
twin	100378
smlp	1549922
pshif	1538169
alid	1575295
hlxa	1821586
bene	1828735
abti	1442999
mnp	894351
czwi	1367859
aaoi	1158114
emyb	1449794
lfac	1851266
banx	1578987
inod	903651
brez	1817640
agd	1362481
mbtc	1837344
jsd	1509253
espr	1434868
aneb	1815974
pai	75398
bsbk	1787414
cfms	1305773
gramf	1876945
ung	1376227
chmi	1571776
bgsf	1474903
nmt	897419
elek	1518487
mdxl	1601280
sdsya	1163609
sal	1060219
ata	1825254
rocr	1839412
kwac	1823086
arc	1305168
bcv	9521
ctrm	1720161
pbpb	1195734
thm	1134115
stsa	1692830
scph	1604950
svra	1160308
hmlp	1603016
ngs	1084991
strt	933034
fraf	723646
ofs	1487918
plg	1095052
maca	1835416
cpkf	847538
nkg	1177219
ship	1448397
ovly	1431567
gmda	1600847
sga	886136
fstr	352825
aqst	1398733
tmrc	1445942
atnx	1300699
ctg	23111
lmst	1358356
ibio	1420720
gne	1528356
armp	921114
lchd	1715433
whg	1165002
cfbk	1070680
fcrd	1464963
ggz	1585855
spe	897802
iaf	779336
adra	1823584
virx	1061027
mven	894871
anvs	1477845
ueec	1096938
rmi	1746967
mlss	855683
fnrn	1114927
fsbw	1530249
xnet	1510593
aprn	1701114
krmd	704440
tlmd	1791091
ds	1175483
synl	95953
dcf	1627854
scyx	1178253
gfed	1046203
chra	1730346
pbyi	1401667
smwpy	1455634
zdge	1667313
mgf	811922
fkys	737875
ksm	846596
macu	1805795
wmc	1465885
prog	1580063
ubfo	1137547
mnov	1226616
erh	1279014
tjbh	1499785
cgo	1285650
tnp	1166663
pnrg	56868
iin	88790
stal	1614556
atnm	1388320
ovbc	894671
jyac	1824119
intt	1036262
sfe	86115
srts	1494891
sbfg	767405
ghm	716314
grrb	1126961
unb	706863
bkep	1392091
lark	1141688
rfm	1790177
amao	1843656
galt	1133416
rvi	1735184
ihd	1496292
fcap	1070296
cmcl	766011
gwso	1430300
tnxp	1430306
pfmt	1550695
seav	1763660
bctx	1610820
asys	720500
rmbl	1596961
uexcf	1289028
otra	1821318
qoeg	1439237
clgn	1631487
lybc	816332
sbi	882300
earn	1560672
bcli	1137883
oiim	1095348
fpl	1589420
crkm	1700357
jg	1737339
ncty	1296774
apto	882361
eucr	1822929
ofed	1501078
uavs	8504
zyne	1621443
nim	890119
brcn	1158399
gcv	845611
dvd	1017673
jfin	1743102
lbps	1830162
bbq	1021270
gnss	924383
hnw	1388126
mn	1524223
kfs	1072627
lomlf	1509397
eq	1746466
vmac	1810491
onct	1260990
lmao	1831868
cbfv	1605301
otic	1493566
ncna	1709626
wrri	1637197
ampe	1411906
nh	1566469
rndb	1667161
kuke	1809158
qnbc	750558
oeg	1108967
vgi	1528811
swz	813623
cmu	809844
ljpc	920465
life	1339970
lvtx	1840748
qrhc	1442236
kldo	1751299
gmtx	1816736
otrk	1136174
pni	1170311
phas	1169245
tkls	1429393
ades	1515156
epsn	1726126
casi	895051
trtk	1560905
usio	1088034
axr	6207
vblt	1603207
func	763907
bway	1505065
aku	1776197
sybx	1527599
tggi	1891791
liqt	1307579
bbig	1717556
apcx	1070050
pcm	908187
gdl	1378701
tmpm	1823524
prov	1010470
srl	16859
rdhl	1553846
ampy	1533924
fosyf	1336835
tour	1597095
goro	1160791
fat	1705012
mbii	1441693
phil	704172
acu	2098
ntic	875582
ptn	911216
smed	898770
reemf	1419806
hexo	1690947
adoc	1824884
mlvf	1550603
stim	1227636
jeq	866095
exd	1480999
nobh	72205
litb	1523836
aaic	1209028
ardx	1437402
ayla	1797336
dex	1396167
ddlx	1643194
rbkb	1751783
enbp	1437479
ircp	1128173
pgp	1318025
efsi	880641
prph	868278
frsx	1691221
bcel	1532346
pflc	1093728
arec	1590715
orn	1402829
farm	34563
acr	1332551
tllyf	1689382
tyme	1537917
asc	1577437
smm	1534293
sfbc	1541119
ae	2178
bdsx	1439725
sncr	1131554
dbtx	1656536
tzoo	1133311
opof	740971
ytra	1516899
mntx	1302028
isdr	843006
hrbr	899394
bblg	1419554
erlff	1271554
vihd	1676580
bfi	1723580
aubn	750574
trvn	1429560
mmnff	1776932
bmtx	1725872
cwbc	1051343
jls	1472215
hmnf	921183
imbi	870826
resn	1579910
hqda	1304730
gsit	1126741
sgni	1023198
qubt	1758009
grtx	1563577
fenc	1211583
szc	1506488
wter	1532390
bivi	1580149
wbqnl	1785494
yj	1759614
pfx	1490349
dyai	1213809
nexi	1538210
lsf	1650696
usas	1286973
vero	1409269
msac	1836517
airg	1272842
culp	723603
pcyg	50471
imhc	1349706
bksc	1007273
cntg	1757097
nmi	830271
gtch	1471781
edf	1501103
issc	836690
dbe	1383062
ugro	1706524
fxnc	719402
mpvdf	1004530
itrg	1722387
tlis	1584751
hil	1287808
enlv	1596812
gnt	1438893
ivac	1001902
glu	1282957
mchx	1224133
oesx	1409375
lfmd	948320
vygr	1640266
sup	95552
inlb	1500123
usws	1670349
gdrzf	1072725
ela	701719
leju	1596856
pypd	1611842
nuvr	71557
elmd	1488917
cncg	1005101
cfrx	1478069
bkgm	1527383
fvam	1823465
lxeh	1814067
pbip	1578776
brid	14177
elvt	1651094
neon	87050
mmlp	1176334
jemd	1708261
cnce	1367920
cmct	908311
caba	1759138
intg	69422
cmtv	718413
rdi	716634
hloc	1568693
vcif	1517767
eyen	1682639
kzia	1075880
srax	1538217
mict	854800
nmrd	1602078
pgz	1557523
dlng	1578453
htoo	1819794
gfasy	1389207
hwin	1632081
ipa	1715925
dit	928465
eton	1710340
koss	56701
csbr	771856
mark	1368365
sfdl	818677
qli	1779578
csbb	880417
afbi	1823406
spi	1210618
crvs	1626971
dare	1401914
fstx	1566373
pcti	1057083
sotk	806172
nref	1786248
crawa	47307
eaco	784539
cizn	1075706
airrf	1476573
sunw	1172631
eman	1046995
dtf	879535
fonr	355019
trx	1173643
sgtx	1821323
orph	1764791
blrx	1498403
afib	1522860
bfra	1712641
fam	1302624
atnf	1690080
stcn	914712
ocg	1776067
esgc	1532981
hepa	1583771
siox	1636050
mvo	1371782
extn	1635881
hyre	1713832
very	1575434
idn	1040896
sppp	1539190
nxc	885732
hlyk	1680139
nbse	1173281
cxdo	1075736
iae	1385632
ccel	862692
wtrh	1653247
htbx	1476963
geos	1001115
ubcp	731653
lft	1547546
enmpy	1630511
irix	1006045
tlsa	1723069
srev	1310114
uboh	1087456
cev	1074692
ulbi	875657
sanw	1477246
kxin	1713539
lbph	1832168
pnf	1140410
lsyn	1667489
optt	1378140
bchg	1732409
bkrrf	1699906
cdor	929545
bfgx	1741257
admp	887247
asrt	1808665
alot	8146
tact	1017303
agfs	1592016
ucl	1775898
mdna	1807983
aqms	1621832
nrt	72633
vnce	1579157
fve	1159281
vivk	1450704
axla	1633070
anix	715446
asln	1722926
bhse	1759186
lpcn	1535955
augx	1769804
fgovf	1064052
rfl	1713863
gmbl	1451448
somc	703699
abvc	1173313
lmb	1606163
paic	1810560
nisn	1603993
sls	1390478
srga	1760173
move	1734750
seac	1019671
tusk	1679268
ecrp	1696898
vlt	846671
slgg	1621672
fmbm	740806
erdcf	1398972
lfvn	849146
wfcf	1360565
cxh	847411
fet	1401257
dune	1817232
milc	1358656
verb	1566610
glv	1288795
imv	1734768
ap	6176
asmb	1426800
dtea	1627606
tpz	1408201
ccm	1472072
lub	16099
gpl	1300050
clvr	1819615
izea	1495231
lizi	1783407
pmhg	1586454
eqos	1790515
optn	1494650
lsbk	1341318
ped	1141197
nick	1000045
nymx	1018735
crbp	1595097
cga	857949
vtvt	1641489
ffbw	1787384
rpmt	1437283
aphe	855787
utgn	832480
gsmg	1738758
nms	1607997
cosg	1706509
kala	1479419
feim	39020
dxyn	29332
sprb	1683553
vbfc	1290476
id	1698113
cih	1749797
aunff	1507713
oss	1394056
ubx	1463361
pdex	788920
gass	1328919
lqmt	1141240
asm	316888
fpocf	1177439
acy	1036848
ettx	1724344
ldsn	1737193
bsgm	1530766
jroof	1602380
ltrn	1763950
bgi	1179821
ddf	896923
wkey	1738699
eea	791718
coda	1334325
edsa	1540159
tedu	1592560
mays	54187
cphc	1672909
rrts	1440024
clxt	1705843
crcw	1688126
caas	1157762
cthr	1015155
omws	1676852
flgc	1790169
iqst	1527702
dyfn	1794287
rayt	1539778
glxz	13156
necb	1847398
itrm	1659323
prt	1724009
agtc	1273636
bq	1815021
glyc	1253689
nyc	1595527
tmdi	840551
neti	1587264
cfcx	1489803
salm	1050606
nuze	1527613
mfd	1276469
oncy	1129928
juvf	714712
gmgt	1816906
watt	1575793
iroq	1514743
pays	1496443
mrkr	1094038
shwz	1622879
cmmb	1534248
pcf	810943
gsvrf	865400
gbnh	1735948
glto	1800315
agmh	1705402
mfon	1447380
snd	1529628
wlms	1136294
ivc	742112
pesi	891532
naii	787253
wwr	839470
smhi	1690334
hnna	1145255
tccr	1108645
rcmt	700841
artx	916529
hall	819913
oogi	1160798
aljj	1438731
mtbc	1582982
aih	1757143
angn	1601485
pkkw	1657642
voc	1505413
lov	1705338
cptp	202947
cpix	1087294
boxl	1624512
mtex	1056358
mitc	1828098
ftft	1066923
vtsi	1085243
mmmb	1520358
evax	1828253
logc	1664106
sobr	1425627
botj	1275101
apt	884269
pfbx	770460
jhaa	1753217
gtbp	109657
fury	1514597
capr	1133869
bpt	850033
aeye	1362190
nbw	1178840
tara	1359931
pcsa	1533743
pbhc	1609065
emcf	858800
obci	350737
gnrs	1790665
lci	57725
pltyf	1433309
nhtc	912061
rskia	84112
edi	1551040
ttoo	1492674
elys	1080319
lway	814586
moxc	1864055
ptbs	925173
turn	893739
hnrg	788965
jrsh	1696558
frln	1810031
ktel	845819
aese	1708341
kblb	1413119
achv	949858
slng	1043186
cnig	1582244
rfil	740664
ug	101295
orgs	1460602
hook	1760542
occi	1716951
ncra	1756180
bcac	1814140
gecc	1675033
inpx	1529113
cmt	1026655
rcat	748268
ppbt	1614744
emma	822370
avco	1630212
tsrmf	1431922
vgz	783324
omex	798528
hson	1210708
asgi	1793855
rgt	1514490
pei	77281
actx	1096950
gtec	1735041
foxw	1829999
apre	1781983
pqeff	1561180
ncsm	1692427
ovtz	1107280
mgyr	1337068
pvl	1520048
ntip	1065078
lmpx	1731727
educ	31667
igny	1834645
hsti	1365388
entx	1638097
osmt	1739426
huiz	1778982
szsmf	1548536
ltdh	93205
wmllf	1077640
cocp	1412486
ppsi	1449792
cycn	1755237
loncf	1472619
jmm	838131
sieb	65596
crt	881787
snwv	1417663
crws	25895
vcf	907573
fmo	1305197
any	1591956
hty	1396502
ghst	1121795
airt	353184
bmbn	804563
iccc	811641
gnpx	1595248
lngb	1602706
brfh	1487197
icmb	1578348
nept	1401395
awre	1015739
sonm	1178697
azyo	1708527
pgtk	1553404
msgm	1821175
evgn	1574565
intz	736012
grow	754811
acrx	1427925
arat	1566243
usap	931584
ganx	1819411
wcrs	1363958
cmpi	1651431
uryl	1652842
trrb	1498232
dmac	1401040
dswl	946936
ktcc	719733
scx	93676
cen	1576340
jakk	1009829
kdozf	1318482
dlpn	1282224
dfco	725394
hfbl	1500375
tess	927355
gnca	1457612
feo	1363438
clad	1501958
asrv	707605
cbkm	1006830
psix	1137091
mpir	815577
link	828146
lnsr	1320350
nukk	1592782
phx	315131
fusb	717806
coms	1178727
nbo	1178841
sev	1840416
ppih	914122
one	1722380
eldn	1404281
ycbd	1644903
augg	1448597
srv	1400897
usau	27093
cdtx	1610618
fco	876717
aame	8177
strm	1008586
